Epoch,MSE,RMSE,Accuracy,Precision,Recall,F1Score
136,0.1875,0.433013,0.8125,0.625,0.625,0.625
137,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
138,0.1875,0.433013,0.8125,0.625,0.625,0.625
139,0.1875,0.433013,0.8125,0.625,0.625,0.625
140,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
141,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
142,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
143,0.1875,0.433013,0.8125,0.625,0.625,0.625
144,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
145,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
146,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
147,0.1875,0.433013,0.8125,0.625,0.625,0.625
148,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
149,0.1875,0.433013,0.8125,0.625,0.625,0.625
150,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
151,0.1875,0.433013,0.8125,0.625,0.625,0.625
152,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
153,0.1875,0.433013,0.8125,0.625,0.625,0.625
154,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
155,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
156,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
157,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
158,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
159,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
160,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
161,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
162,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
163,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
164,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
165,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
166,0.179167,0.423281,0.820833,0.641667,0.641667,0.641667
167,0.1875,0.433013,0.8125,0.625,0.625,0.625
168,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
169,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
170,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
171,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
172,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
173,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
174,0.183333,0.428174,0.816667,0.633333,0.633333,0.633333
175,0.1875,0.433013,0.8125,0.625,0.625,0.625
176,0.1875,0.433013,0.8125,0.625,0.625,0.625
177,0.1875,0.433013,0.8125,0.625,0.625,0.625
178,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
179,0.195833,0.442531,0.804167,0.608333,0.608333,0.608333
180,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
181,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
182,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
183,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
184,0.1875,0.433013,0.8125,0.625,0.625,0.625
185,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
186,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
187,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
188,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
189,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
190,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
191,0.191667,0.437798,0.808333,0.616667,0.616667,0.616667
192,0.2,0.447214,0.8,0.6,0.6,0.6
