Epoch,MSE,RMSE,Accuracy,Precision,Recall,F1Score
404,0.128343,0.358249,0.7875,0.575,0.575,0.575
405,0.128339,0.358245,0.7875,0.575,0.575,0.575
406,0.128336,0.35824,0.7875,0.575,0.575,0.575
407,0.128333,0.358236,0.7875,0.575,0.575,0.575
408,0.128329,0.358231,0.7875,0.575,0.575,0.575
409,0.128326,0.358226,0.7875,0.575,0.575,0.575
410,0.128323,0.358222,0.7875,0.575,0.575,0.575
411,0.12832,0.358217,0.7875,0.575,0.575,0.575
412,0.128316,0.358213,0.7875,0.575,0.575,0.575
413,0.128313,0.358208,0.7875,0.575,0.575,0.575
414,0.12831,0.358203,0.7875,0.575,0.575,0.575
415,0.128306,0.358199,0.7875,0.575,0.575,0.575
416,0.128303,0.358194,0.7875,0.575,0.575,0.575
417,0.1283,0.35819,0.7875,0.575,0.575,0.575
418,0.128297,0.358185,0.7875,0.575,0.575,0.575
419,0.128293,0.358181,0.7875,0.575,0.575,0.575
420,0.12829,0.358176,0.7875,0.575,0.575,0.575
421,0.128287,0.358172,0.7875,0.575,0.575,0.575
422,0.128284,0.358167,0.7875,0.575,0.575,0.575
423,0.128281,0.358163,0.7875,0.575,0.575,0.575
424,0.128277,0.358158,0.7875,0.575,0.575,0.575
425,0.128274,0.358154,0.7875,0.575,0.575,0.575
426,0.128271,0.358149,0.7875,0.575,0.575,0.575
427,0.128268,0.358145,0.7875,0.575,0.575,0.575
428,0.128265,0.35814,0.7875,0.575,0.575,0.575
429,0.128261,0.358136,0.7875,0.575,0.575,0.575
430,0.128258,0.358131,0.7875,0.575,0.575,0.575
431,0.128255,0.358127,0.7875,0.575,0.575,0.575
432,0.128252,0.358123,0.7875,0.575,0.575,0.575
433,0.128249,0.358118,0.7875,0.575,0.575,0.575
434,0.128246,0.358114,0.7875,0.575,0.575,0.575
435,0.128242,0.358109,0.7875,0.575,0.575,0.575
436,0.128239,0.358105,0.7875,0.575,0.575,0.575
437,0.128236,0.358101,0.7875,0.575,0.575,0.575
438,0.128233,0.358096,0.7875,0.575,0.575,0.575
439,0.12823,0.358092,0.7875,0.575,0.575,0.575
440,0.128227,0.358088,0.7875,0.575,0.575,0.575
441,0.128224,0.358083,0.7875,0.575,0.575,0.575
442,0.128221,0.358079,0.7875,0.575,0.575,0.575
443,0.128217,0.358075,0.7875,0.575,0.575,0.575
444,0.128214,0.35807,0.7875,0.575,0.575,0.575
445,0.128211,0.358066,0.7875,0.575,0.575,0.575
446,0.128208,0.358062,0.7875,0.575,0.575,0.575
447,0.128205,0.358057,0.7875,0.575,0.575,0.575
448,0.128202,0.358053,0.7875,0.575,0.575,0.575
449,0.128199,0.358049,0.7875,0.575,0.575,0.575
450,0.128196,0.358045,0.7875,0.575,0.575,0.575
451,0.128193,0.35804,0.7875,0.575,0.575,0.575
452,0.12819,0.358036,0.7875,0.575,0.575,0.575
453,0.128187,0.358032,0.7875,0.575,0.575,0.575
454,0.128184,0.358028,0.7875,0.575,0.575,0.575
455,0.128181,0.358023,0.7875,0.575,0.575,0.575
456,0.128178,0.358019,0.7875,0.575,0.575,0.575
